lat(deg),lon(deg),h(m)
2.230464272807438775e+01,1.141804698252835806e+02,4.654220389664301649e+01
2.230464329592954087e+01,1.141804692646456374e+02,4.743883948334038081e+01
2.230463940410357537e+01,1.141804705804691764e+02,4.699690283161251614e+01
2.230463966811827703e+01,1.141804690034355900e+02,4.695872869274289485e+01
2.230464103882693649e+01,1.141804653167868651e+02,4.790158734348722191e+01
2.230463787210388915e+01,1.141804594803039095e+02,4.908288174648534152e+01
2.230464133085307665e+01,1.141804462934852040e+02,4.831999319212047794e+01
2.230463951830784453e+01,1.141804436810397618e+02,4.715331461611535957e+01
2.230463965620652189e+01,1.141804552177208052e+02,4.649179726292030779e+01
2.230463420654649198e+01,1.141804573412263579e+02,4.615166676539200807e+01
2.230464060167997076e+01,1.141804655694407273e+02,4.898840522928306740e+01
2.230464582000448104e+01,1.141804574767506182e+02,4.730992425433782955e+01
2.230464725558034900e+01,1.141804538674252854e+02,4.675323617805963750e+01
2.230464829346729871e+01,1.141804546846902610e+02,4.708866090230804247e+01
2.230465231678422811e+01,1.141804593038548887e+02,4.640027210912255384e+01
2.230465374833612557e+01,1.141804584674236054e+02,4.646039952926764016e+01
2.230465965355489644e+01,1.141804479777315890e+02,4.742284294115379595e+01
2.230466069519746952e+01,1.141804485664574003e+02,4.606412252719721323e+01
2.230466341952307729e+01,1.141804423343958632e+02,4.422440905420429402e+01
2.230467054795609272e+01,1.141804449535336090e+02,4.506041493065897185e+01
2.230467690124391211e+01,1.141804517131961347e+02,4.421156322673727601e+01
2.230467248270227643e+01,1.141804428501057771e+02,4.199985765056747056e+01
2.230466831169371389e+01,1.141804419726687314e+02,4.228601494741148770e+01
2.230466035743140552e+01,1.141804459356502832e+02,4.198713787995294666e+01
2.230466127355164119e+01,1.141804454998019054e+02,4.206282241402686140e+01
2.230464728795167062e+01,1.141804550264368174e+02,4.240942844043056681e+01
2.230464593053673639e+01,1.141804472918731221e+02,4.273397496501250714e+01
2.230465447695310743e+01,1.141804386834064928e+02,4.499336196139643107e+01
2.230465923940201023e+01,1.141804421128246503e+02,4.523947218635679945e+01
2.230465827457056349e+01,1.141804522526406345e+02,4.274249298381326412e+01
2.230466174906894494e+01,1.141804652989279987e+02,4.469050901506177098e+01
2.230466452948221345e+01,1.141804634155238318e+02,4.522907276235648055e+01
2.230465351077705449e+01,1.141804692487025505e+02,4.425214115643992585e+01
2.230465812582318819e+01,1.141804688626413480e+02,4.452046483761626661e+01
2.230466135949278694e+01,1.141804712843890428e+02,4.453407458246856265e+01
2.230466948941548111e+01,1.141804671643539706e+02,4.336330482035752709e+01
2.230466501853581462e+01,1.141804725120225612e+02,4.366178730725829382e+01
2.230466138819427258e+01,1.141804692181154337e+02,4.242976855094538280e+01
2.230466182082378168e+01,1.141804733912431686e+02,4.306305740295543671e+01
2.230465951153328419e+01,1.141804841399623172e+02,4.182724413956699294e+01
2.230465648923038202e+01,1.141804585464067543e+02,4.039213049795284860e+01
2.230465843861676589e+01,1.141804611872312876e+02,3.949873403760754798e+01
2.230466106422187167e+01,1.141804675226460404e+02,3.891457553415219905e+01
2.230465110477853230e+01,1.141804717014508981e+02,3.728376834397599993e+01
2.230466116365595752e+01,1.141804693712729630e+02,3.899246690079530708e+01
2.230465249646950454e+01,1.141804680342191318e+02,3.877799926842745037e+01
2.230465072128770032e+01,1.141804652439801373e+02,3.803521333606707344e+01
2.230465683675155830e+01,1.141804628889691884e+02,3.812913547758819277e+01
2.230465965811577789e+01,1.141804634602679158e+02,3.886222176935319794e+01
2.230466309302607186e+01,1.141804589429915922e+02,3.872517159848354851e+01
2.230466000591141906e+01,1.141804608631095448e+02,3.768543505087610868e+01
2.230465828178924781e+01,1.141804581166750552e+02,3.868889150623688522e+01
2.230465895327115788e+01,1.141804556252400573e+02,3.890964652962521342e+01
2.230465432122932867e+01,1.141804700810481137e+02,3.831381617198287159e+01
2.230465621608431803e+01,1.141804671750418976e+02,3.922808964629671635e+01
2.230465274148097521e+01,1.141804699686332327e+02,3.937161878321234809e+01
2.230465365610679385e+01,1.141804576883848910e+02,3.594622828656039104e+01
2.230465784102606364e+01,1.141804648787471876e+02,3.769115309599681041e+01
2.230465876643488343e+01,1.141804608214658145e+02,3.836690867692493612e+01
2.230466141926074286e+01,1.141804543285240214e+02,3.763943152184175744e+01
2.230465984585738681e+01,1.141804617919762705e+02,3.489908090755515246e+01
2.230466314958481888e+01,1.141804647928131260e+02,3.662144775568339128e+01
2.230465635846342920e+01,1.141804762296949036e+02,3.684087091944315517e+01
2.230465878665620139e+01,1.141804977427299690e+02,4.061289160466808568e+01
2.230465318072751657e+01,1.141805031181975494e+02,4.050658501174949322e+01
2.230465737136682947e+01,1.141805001413291478e+02,4.064851531436322318e+01
2.230466236751891174e+01,1.141804908778941012e+02,4.080160064882723248e+01
2.230465721499397702e+01,1.141804974064532985e+02,3.982980505693107176e+01
2.230465978684953754e+01,1.141804918316366155e+02,4.060088369749882276e+01
2.230466103883019713e+01,1.141804907435050751e+02,3.985051912774626715e+01
2.230465803727778251e+01,1.141804930387639132e+02,3.988706371020874997e+01
2.230466082726123389e+01,1.141804919209947684e+02,4.052364810648165871e+01
2.230466097464748643e+01,1.141804851853783305e+02,3.888562729396264928e+01
2.230466118920504215e+01,1.141804877902173416e+02,3.845729141747025892e+01
2.230466368680505695e+01,1.141804871322312636e+02,3.882339611914746769e+01
2.230466170490585398e+01,1.141804898072653458e+02,3.941602136617011354e+01
2.230466452468944993e+01,1.141804826589265360e+02,3.791813150638881780e+01
2.230466320351126797e+01,1.141804821031348780e+02,3.688917456410308660e+01
2.230466297951377896e+01,1.141804810110459272e+02,3.676010479563696265e+01
2.230466372963813271e+01,1.141804763555783069e+02,3.701892029347779101e+01
2.230466440424744690e+01,1.141804732560898827e+02,3.728244990671397829e+01
2.230466335958083945e+01,1.141804741772617007e+02,3.699328355263384083e+01
2.230466300282208891e+01,1.141804701842287102e+02,3.677123151804423173e+01
2.230466506705058904e+01,1.141804640070804737e+02,3.606178326090421393e+01
2.230466248129503271e+01,1.141804628726598878e+02,3.450395468728228110e+01
2.230466038943887597e+01,1.141804544703938973e+02,3.101192706295254453e+01
2.230466169262389542e+01,1.141804537957519585e+02,3.188114103786288211e+01
2.230465891071224149e+01,1.141804567146611333e+02,3.193643312286065239e+01
2.230465755425659680e+01,1.141804559031269832e+02,3.222610189930988867e+01
2.230465994062799240e+01,1.141804478427076361e+02,3.158510919071601819e+01
2.230465998604297084e+01,1.141804500577346744e+02,3.124815314713353942e+01
2.230466245168300077e+01,1.141804480671719517e+02,3.134117000181124979e+01
2.230466284062737259e+01,1.141804481891403924e+02,3.158139885890089005e+01
2.230465908575145662e+01,1.141804484383273177e+02,3.069073263218547609e+01
2.230466052532506893e+01,1.141804464596130799e+02,3.085003210252518357e+01
2.230465949613312304e+01,1.141804455146197483e+02,3.140415587842585055e+01
2.230465791347751292e+01,1.141804441114198170e+02,3.152336409519706351e+01
2.230465510555530884e+01,1.141804507578227970e+02,3.093147512209549177e+01
2.230465604213903674e+01,1.141804480778384772e+02,2.966702643504457271e+01
2.230465606304097292e+01,1.141804427847494168e+02,2.981260553097120436e+01
2.230465734628652186e+01,1.141804376334390980e+02,2.900117589981836375e+01
2.230465706405831483e+01,1.141804337292307991e+02,2.898968462348464570e+01
2.230465794163720972e+01,1.141804323528519234e+02,2.934959091604968151e+01
2.230465837608460689e+01,1.141804341883540985e+02,2.922503160167694958e+01
2.230465679016269576e+01,1.141804270080915273e+02,3.016312020694185492e+01
2.230465596973336062e+01,1.141804269457881702e+02,3.095755558251242334e+01
2.230466006785199440e+01,1.141804324037254190e+02,3.165690205838847859e+01
2.230467637135879144e+01,1.141803358115747073e+02,2.085601726809634471e+01
2.230467661629109699e+01,1.141803353546786894e+02,2.102886689699070999e+01
2.230467607028712962e+01,1.141803404039973628e+02,1.950662350347635510e+01
2.230467418812109415e+01,1.141803336061439467e+02,2.015530701940615899e+01
2.230468307090492885e+01,1.141803328226238676e+02,2.301034929259013495e+01
2.230468360302892350e+01,1.141803310796593678e+02,2.318475141663112282e+01
2.230468048095815092e+01,1.141803317757389067e+02,2.328224936937213130e+01
2.230467639496585974e+01,1.141804327138336390e+02,3.693508025392262084e+01
2.230467506770290953e+01,1.141804304566017976e+02,3.641774191991643761e+01
2.230467292557168335e+01,1.141804243204639278e+02,3.762286573282520408e+01
2.230465772699648141e+01,1.141803924231394802e+02,3.324199482244875981e+01
2.230466101518259947e+01,1.141803900965910543e+02,3.552470557924003458e+01
2.230466106531901715e+01,1.141803923293546177e+02,3.694195988815690868e+01
2.230466134367709685e+01,1.141803893507865553e+02,3.969158499915382521e+01
2.230466497369396706e+01,1.141803908014860838e+02,3.826335490547206319e+01
2.230467455969838753e+01,1.141803754985858745e+02,4.154533768442253461e+01
2.230466945137480650e+01,1.141803821203119611e+02,3.965320999023964532e+01
2.230468531571683855e+01,1.141803762365359773e+02,4.384532674593419443e+01
2.230468670351160654e+01,1.141803872372181416e+02,4.341650758402747101e+01
2.230468661940329156e+01,1.141803847667630976e+02,4.193013882703202455e+01
2.230468536268325153e+01,1.141803873468496420e+02,4.094912178303174244e+01
2.230466776344351132e+01,1.141803920795010896e+02,3.716466148465783448e+01
2.230466117806707160e+01,1.141803824821919591e+02,3.917638680514455274e+01
2.230466856139558018e+01,1.141803751134976608e+02,3.980453687276585839e+01
2.230467681822177894e+01,1.141803754135395366e+02,4.041290635587817803e+01
2.230467484427624925e+01,1.141803944969724398e+02,3.573009908808468538e+01
2.230467196647444794e+01,1.141803968241415106e+02,3.511538797434116788e+01
2.230467172093508665e+01,1.141803922348463090e+02,3.521658706168017972e+01
2.230467478038583451e+01,1.141803933025723694e+02,3.567397394820532952e+01
2.230467831321376337e+01,1.141803940613326347e+02,3.526425499507565320e+01
2.230467541617829497e+01,1.141804012398748256e+02,3.566122703650349024e+01
2.230467549936151173e+01,1.141804037467586426e+02,3.386288323957262492e+01
2.230469137851846284e+01,1.141803033400307470e+02,2.070720323169530275e+01
2.230469285983745209e+01,1.141803048587120770e+02,2.111433557448626175e+01
2.230469015763918961e+01,1.141802967312598156e+02,2.188253085850999469e+01
2.230468973706312141e+01,1.141802914401312989e+02,2.189665542889586192e+01
2.230469123206023596e+01,1.141802826309275787e+02,2.333701967419782619e+01
2.230468752196696158e+01,1.141802610637966211e+02,2.663533558702732051e+01
2.230468124473759417e+01,1.141802528346420047e+02,2.392157581383360210e+01
2.230468579519309102e+01,1.141802524763049149e+02,2.408314030103707282e+01
2.230468151384209818e+01,1.141803747019706634e+02,4.191583764316424521e+01
2.230468319602670491e+01,1.141803743675351370e+02,4.127680548740159594e+01
2.230468846966671848e+01,1.141803746936186457e+02,4.195118514989484027e+01
2.230468455818831686e+01,1.141803662491450240e+02,3.953009350736048333e+01
2.230468646590575332e+01,1.141803686658045507e+02,3.939332495060278916e+01
2.230468999789685469e+01,1.141803678102685495e+02,3.908738497630965014e+01
2.230469196963754186e+01,1.141803645935905109e+02,3.891122838583607546e+01
2.230469129397437911e+01,1.141803718300790536e+02,3.897735259363918914e+01
2.230469351795508715e+01,1.141803712132236939e+02,3.809482630713026907e+01
2.230469270693489037e+01,1.141803699332141377e+02,3.822407641106273246e+01
2.230469228379456226e+01,1.141803743683316128e+02,3.789512739623158666e+01
2.230469267732389937e+01,1.141803779281241589e+02,3.683546351965768650e+01
2.230469565530340148e+01,1.141803719782098909e+02,3.671815241963742693e+01
2.230469501637288232e+01,1.141803736553090971e+02,3.710078034883613185e+01
2.230469498555482488e+01,1.141803727844452112e+02,3.727845161205171109e+01
2.230469628069857180e+01,1.141803707382727708e+02,3.735823388568894643e+01
2.230469874547074838e+01,1.141803626535417493e+02,3.767120151792160954e+01
2.230469799564454192e+01,1.141803626043116680e+02,3.713025931004956703e+01
2.230469912818663758e+01,1.141803608337621796e+02,3.708125585035992344e+01
2.230469984870638100e+01,1.141803602868447740e+02,3.712369496707432859e+01
2.230471334685695695e+01,1.141803290859650417e+02,4.431316671594642997e+01
2.230471284315239799e+01,1.141803326758105612e+02,4.414762705314661417e+01
2.230471055291955196e+01,1.141803363954606994e+02,4.302427613176497800e+01
2.230470931135641877e+01,1.141803392624784834e+02,4.218687598953839313e+01
2.230470599483923877e+01,1.141803463070180271e+02,4.101858816569964006e+01
2.230470720364898085e+01,1.141803449980628926e+02,4.172166953296389380e+01
2.230470381771502986e+01,1.141803488804158633e+02,4.073440514234351184e+01
2.230470503164230323e+01,1.141803469389968484e+02,4.068720326774021601e+01
2.230470426156040276e+01,1.141803480148995931e+02,4.031112931122937937e+01
2.230470295573907435e+01,1.141803480799138129e+02,3.998837838323493088e+01
2.230470084628721139e+01,1.141803522813527820e+02,3.884739359158766803e+01
2.230470040459741199e+01,1.141803536686701221e+02,3.887079150255438975e+01
2.230470010641517931e+01,1.141803553220696017e+02,3.869228179227478392e+01
2.230469883383832652e+01,1.141803576467617773e+02,3.834744998339168376e+01
2.230469814765160663e+01,1.141803599506631315e+02,3.812839061918710826e+01
2.230469858179328213e+01,1.141803601603628806e+02,3.820305270148627130e+01
2.230469845361492887e+01,1.141803612942095896e+02,3.804869996459935777e+01
2.230469734492624312e+01,1.141803620022915453e+02,3.803433700083218127e+01
2.230469663895972587e+01,1.141803629454228570e+02,3.797059135236280980e+01
2.230469644440486121e+01,1.141803629013345613e+02,3.784189168879200338e+01
2.230469579137442082e+01,1.141803638157873024e+02,3.760946412437645847e+01
2.230469571667507012e+01,1.141803640438436958e+02,3.762811802368261738e+01
2.230469586478799471e+01,1.141803652860986631e+02,3.795027358772984627e+01
2.230467129877893484e+01,1.141803632850449475e+02,3.471269005168851862e+01
2.230467250411422242e+01,1.141803613215196833e+02,3.467537568670748982e+01
2.230467295660198346e+01,1.141803592026917897e+02,3.457480137370801998e+01
2.230467208812745383e+01,1.141803593032786637e+02,3.457163746800592463e+01
2.230467010306983511e+01,1.141803579826940762e+02,3.419768803696657500e+01
2.230468247565771378e+01,1.141803666209314514e+02,2.990525073906080422e+01
2.230468128756669799e+01,1.141803640017799495e+02,2.988229000568271232e+01
2.230467991038038633e+01,1.141803645691401385e+02,2.969390409249676210e+01
2.230467469824035120e+01,1.141803778552996391e+02,2.671314989280857333e+01
2.230467137506821018e+01,1.141803741645571364e+02,2.641162045077405907e+01
2.230466968795102645e+01,1.141803738394243624e+02,2.647427425205336249e+01
2.230465421130429959e+01,1.141803588445983451e+02,3.101416819082545118e+01
2.230465394243404376e+01,1.141803588630583022e+02,3.100013358295413113e+01
2.230465390608922149e+01,1.141803576170290455e+02,3.080304525104272528e+01
2.230465167710707064e+01,1.141803556156430659e+02,3.061110677978635763e+01
2.230466632958356499e+01,1.141803707528222844e+02,2.616761220818895950e+01
2.230466531979261191e+01,1.141803698602582671e+02,2.609653061476577207e+01
